matrix,perm,perm_type,rows,cols,nnz,density,bandwidth_lower,bandwidth_upper,bandwidth_max,bandwidth_avg,locality_profile,locality_avg_row_spread,locality_max_row_spread,locality_max_nnz_per_row,locality_avg_nnz_per_row,locality_num_empty_rows,locality_consecutive_vertical_pairs,locality_total_vertical_pairs,locality_vertical_adjacency_ratio,locality_avg_col_spread,locality_max_col_spread,locality_num_empty_cols,block_density_4,nonzero_blocks_4,total_blocks_4,max_blocks_per_row_4,avg_blocks_per_row_4,block_density_8,nonzero_blocks_8,total_blocks_8,max_blocks_per_row_8,avg_blocks_per_row_8,block_density_16,nonzero_blocks_16,total_blocks_16,max_blocks_per_row_16,avg_blocks_per_row_16,block_density_32,nonzero_blocks_32,total_blocks_32,max_blocks_per_row_32,avg_blocks_per_row_32,block_density_64,nonzero_blocks_64,total_blocks_64,max_blocks_per_row_64,avg_blocks_per_row_64,block_density_128,nonzero_blocks_128,total_blocks_128,max_blocks_per_row_128,avg_blocks_per_row_128
pesa.mtx,None,SYMMETRIC,11738,11738,79566,0.000577483147778,11710,11710,11710,3345.5809265264056,102069488,8695.645595501788,11713,10,6.7784971886181635,0,52,67828,0.0007666450433449313,8695.645595501788,11713,0,0.07054423843502192,70493,8614225,30,24.018057921635435,0.018215125564086034,68252,2155024,55,46.49318801089918,0.004825110806656938,64414,538756,99,87.7574931880109,0.0014493512875156218,53611,134689,165,146.07901907356947,0.0006632509208122781,29288,33856,169,159.17391304347825,0.0005738978069235996,8462,8464,92,91.97826086956522
nopoly.mtx,None,SYMMETRIC,10774,10774,70842,0.0006102908675806483,10726,10726,10726,3045.7826148330087,84574163,7849.838778540932,10735,11,6.575273807313904,0,23,60068,0.0003828993807018712,7849.838778540932,10735,0,0.07078537170263789,62550,7257636,32,23.21826280623608,0.01831261890975267,60445,1814409,56,44.87379361544172,0.004853149114345844,57020,454276,100,84.59940652818992,0.0014688558276184209,47099,113569,157,139.75964391691394,0.0006888131807817914,25109,28561,157,148.57396449704143,0.0006012866832238214,7191,7225,85,84.6
big.mtx,None,SYMMETRIC,13209,13209,91465,0.00052422177711085,13196,13196,13196,3769.3442081670582,129493277,9803.41259747142,13196,12,6.924445453857219,0,28,78256,0.0003578000408914332,9803.41259747142,13196,0,0.07030490954483404,81311,10909809,33,24.617317590069632,0.018124342121949983,78852,2729104,58,47.73123486682809,0.004774114169940405,74838,682276,103,90.60290556900726,0.0014132444514105343,63203,170569,171,153.03389830508473,0.0006203039602662574,35999,42849,186,173.90821256038646,0.0005186343892982395,10764,10816,104,103.5
ex9.mtx,None,SYMMETRIC,3363,3363,99471,0.008795139847683892,3344,3344,3344,1077.5037749695891,10487847,3118.598572702944,3358,50,29.578055307760927,0,819,96108,0.008521663128979898,3118.598572702944,3358,0,0.0682632338892976,91073,707281,179,108.29131985731273,0.020970577818255415,74115,177241,229,176.04513064133016,0.009937305791411985,39101,44521,202,185.3127962085308,0.008746591791599135,11106,11236,106,104.77358490566037,0.008645394129360983,2809,2809,53,53.0,0.008328159159593621,729,729,27,27.0
ex8.mtx,None,SYMMETRIC,3096,3096,106344,0.011094585661919355,3093,3093,3093,1002.1547995185435,8917176,2880.2248062015506,3093,75,34.348837209302324,0,1191,103248,0.01153533240353324,2880.2248062015506,3093,0,0.06945431365992309,95696,599076,212,123.63824289405684,0.022393566124445763,74201,149769,278,191.73385012919897,0.011881650077226703,34962,37636,190,180.2164948453608,0.01103747077266447,9409,9409,97,97.0,0.010813365524781342,2401,2401,49,49.0,0.01038515625,625,625,25,25.0
plantsmargin_12NN.mtx,None,SYMMETRIC,1600,1600,25482,0.00995390625,1596,1596,1596,527.7366768699474,2245589,1403.493125,1596,42,15.92625,0,224,23882,0.009379448957373753,1403.493125,1596,0,0.06720503839986497,23698,160000,87,59.245,0.021031971369711057,18931,40000,121,94.655,0.010835952808621816,9186,10000,98,91.86,0.00995390625,2500,2500,50,50.0,0.00995390625,625,625,25,25.0,0.009202945867233728,169,169,13,13.0
Plants_10NN.mtx,None,SYMMETRIC,1600,1600,21930,0.00856640625,1583,1583,1583,532.6698586411309,2207830,1379.89375,1599,36,13.70625,0,154,20330,0.007575012297097885,1379.89375,1599,0,0.06655134741442098,20595,160000,71,51.4875,0.02030074352746016,16879,40000,104,84.395,0.009614372895622895,8910,10000,95,89.1,0.00856640625,2500,2500,50,50.0,0.00856640625,625,625,25,25.0,0.007920124121671597,169,169,13,13.0
optdigits_10NN.mtx,None,SYMMETRIC,5620,5620,79650,0.002521814566684819,5605,5605,5605,1872.9414940364093,27122995,4826.155693950178,5610,56,14.172597864768683,0,240,74030,0.0032419289477238957,4826.155693950178,5610,0,0.06379430760950355,78034,1974025,104,55.54021352313167,0.016970263581324314,73336,494209,144,104.31863442389758,0.00532688694185728,58408,123904,201,165.9318181818182,0.0027372067116514763,28417,30976,170,161.46022727272728,0.002512702000419951,7739,7744,88,87.94318181818181,0.0025110796463391014,1936,1936,44,44.0
mnist_test_norm_10NN.mtx,None,SYMMETRIC,10000,10000,145600,0.001456,9971,9971,9971,3337.960206043956,86400218,8640.0218,9978,41,14.56,0,219,135600,0.0016150442477876107,8640.0218,9978,0,0.06322122565809127,143939,6250000,95,57.5756,0.01637562443315146,138926,1562500,152,111.1408,0.004698549335800674,121048,390625,232,193.6768,0.0018836523812678016,75485,97969,258,241.16613418530352,0.0014503600718103553,24509,24649,157,156.10828025477707,0.0014255243423163299,6234,6241,79,78.9113924050633
mice_10NN.mtx,None,SYMMETRIC,1077,1077,13484,0.01162484945199232,1076,1076,1076,355.94734500148326,983543,913.2246982358403,1076,22,12.51996285979573,0,192,12407,0.015475135004432981,913.2246982358403,1076,0,0.06823334142984373,12351,72900,57,45.74444444444445,0.02204535942241289,9557,18225,84,70.7925925925926,0.01212241081703107,4345,4624,67,63.89705882352941,0.01139097642733564,1156,1156,34,34.0,0.01139097642733564,289,289,17,17.0,0.010160469714506173,81,81,9,9.0
kmnist_norm_10NN.mtx,None,SYMMETRIC,10000,10000,156932,0.00156932,9964,9964,9964,3342.0481992200444,86757510,8675.751,9995,140,15.6932,0,306,146932,0.0020825960308169765,8675.751,9995,0,0.0632463889605365,155080,6250000,181,62.032,0.016426588019346974,149274,1562500,233,119.4192,0.004756742102690246,128873,390625,328,206.1968,0.001964844050488474,77998,97969,285,249.19488817891374,0.0015614572507845295,24537,24649,157,156.28662420382165,0.0015362260049117883,6235,6241,79,78.92405063291139
k49_norm_10NN.mtx,None,SYMMETRIC,38547,38547,618158,0.0004160239435664306,38517,38517,38517,12819.7490609197,1292437702,33528.879082678286,38526,551,16.0364749526552,0,371,579611,0.0006400844704465581,33528.879082678286,38526,0,0.06272149843743659,615975,92871769,586,63.91771298121822,0.01584882668666356,609428,23222761,617,126.46358165594522,0.004124484904774106,585450,5808100,681,242.9253112033195,0.0012024315182923306,502041,1452025,712,416.63153526970956,0.0005089639465557013,296519,363609,558,491.7396351575456,0.00041511024444039496,90890,91204,302,300.96026490066225
rajat28.mtx,None,SYMMETRIC,87190,87190,607235,7.987731173248388e-05,87010,87010,87010,24151.271848625325,4824054093,55328.066211721525,87187,29105,6.96450280995527,0,10522,520045,0.020232864463652182,54894.71135451313,87187,0,0.07317452612825916,518653,475152804,17516,23.793604917882373,0.019336960099374526,490669,118788201,10495,45.01963482888338,0.005062937895540069,468505,29702500,5444,85.96422018348623,0.0013350359190145997,444185,7425625,2725,163.00366972477065,0.0003742977562995958,396077,1857769,1363,290.5920763022744,0.00013182061141509728,281160,465124,682,412.258064516129
rajat27.mtx,None,SYMMETRIC,20640,20640,99777,0.00023421303181900125,20616,20616,20616,5625.795113102218,225899447,10944.740649224806,20633,1801,4.834156976744186,0,268,79137,0.0033865322162831544,10667.871269379844,20633,0,0.07260268589989871,85893,26625600,1588,16.64593023255814,0.019041877358836248,81873,6656400,1330,31.733720930232558,0.0050113006268081,77775,1664100,1006,60.2906976744186,0.0013859592137360605,70304,416025,614,108.9984496124031,0.0004594767455225781,53016,104329,322,164.13622291021673,0.000248851944473531,24472,26244,162,151.06172839506172
rajat26.mtx,None,SYMMETRIC,51032,51032,249302,9.57283524151803e-05,50879,50879,50879,13482.808401055747,1478977805,28981.380408371217,51015,3401,4.885209280451481,0,495,198270,0.0024965955515206537,28740.647515284527,51015,0,0.07352271547615677,211926,162766564,3105,16.61122432983226,0.01915821345137096,203325,40691641,2725,31.87411820034488,0.00497502330838591,195745,10176100,2160,61.36206896551724,0.00131912475753274,184561,2544025,1419,115.71222570532916,0.0003788608053043224,160652,636804,790,201.31829573934837,0.00014216881895035458,107029,159201,399,268.24310776942355
rajat25.mtx,None,SYMMETRIC,87190,87190,607235,7.987731173248388e-05,87095,87095,87095,25202.080173244296,4964698849,56941.149776350496,87184,29105,6.96450280995527,0,10303,520045,0.019811747060350545,56517.21652712467,87184,0,0.07313983549785218,518899,475152804,17587,23.80489035691348,0.019335147437922216,490715,118788201,10503,45.02385539957794,0.005063662040120571,468438,29702500,5440,85.95192660550458,0.0013348616178251542,444243,7425625,2725,163.02495412844036,0.00037409468882004934,396292,1857769,1363,290.7498165810712,0.00013188675180492688,281019,465124,682,412.05131964809385
rajat23.mtx,None,SYMMETRIC,110355,110355,556938,4.573227651192326e-05,109946,109946,109946,29723.530073365437,7205430754,65293.196991527344,110308,3401,5.0467853744732905,0,416,446583,0.0009315177693732184,64833.97838792986,110308,0,0.07305645570895475,476462,761152921,3262,17.2699989126101,0.018881732544691967,460877,190302025,3092,33.40898876404494,0.004837756420947298,449700,47582404,2769,65.1928095100029,0.0012491468072828745,435405,11895601,2244,126.24093940272543,0.00033686753694250237,403634,2975625,1543,233.99072463768115,0.00010577958286493909,321355,744769,855,372.36964078794904
rajat22.mtx,None,SYMMETRIC,39899,39899,197264,0.00012391498061666586,39770,39770,39770,10890.845349379511,919636269,23049.10571693526,39886,3401,4.944083811624352,0,642,157365,0.004079687351062815,22824.243590064914,39886,0,0.07345292495040184,167849,99500625,2988,16.826967418546367,0.019207520361934554,160471,24880144,2533,32.17141138732959,0.005025516859062154,153330,6220036,1898,61.47955092221331,0.0013519589093971506,142490,1555009,1182,114.26623897353649,0.00040148184542665644,119956,389376,620,192.23717948717947,0.000163511951849689,73634,97344,312,236.00641025641025
rajat20.mtx,None,SYMMETRIC,86916,86916,605045,8.00918294426192e-05,86565,86565,86565,25843.97035757671,5061363456,58232.81623636615,86914,29105,6.961261447834691,0,10465,518129,0.02019767278033077,57791.472847346864,86914,0,0.07314953893829104,516959,472149441,17527,23.79120069952598,0.019327250866307537,489145,118048225,10460,45.020248504371835,0.00505888843968929,467189,29517489,5423,85.99098104178171,0.0013335867003694726,443064,7382089,2717,163.07103422892897,0.00037410962842094535,394847,1846881,1359,290.54231052244296,0.0001318789813417562,280022,462400,680,411.7970588235294
SiNa.mtx,None,SYMMETRIC,5743,5743,198787,0.006027127059328546,5717,5717,5717,1851.1580334730138,30708245,5347.073829009229,5734,250,34.613790701723836,0,1397,193044,0.007236692153084271,5347.073829009229,5734,0,0.06703240156248313,185346,2062096,319,129.0710306406685,0.019423718810580953,159910,515524,358,222.7158774373259,0.007900773467944608,98283,128881,322,273.76880222841226,0.00601573999651379,32270,32400,180,179.27777777777777,0.005991602768132716,8100,8100,90,90.0,0.005991602768132716,2025,2025,45,45.0
SiH4.mtx,None,SYMMETRIC,5041,5041,171903,0.006764723671763391,5009,5009,5009,1638.0948674543201,23618801,4685.340408649077,5040,205,34.100972029359255,0,3004,166862,0.018002900600496217,4685.340408649077,5040,0,0.06914309112087884,155387,1590121,268,123.22521808088818,0.020402928855196092,131647,398161,317,208.63232963549922,0.00855976052608097,78448,99856,281,248.25316455696202,0.0067419286521084336,24900,24964,158,157.59493670886076,0.006724644425472681,6241,6241,79,79.0,0.006557579040527344,1600,1600,40,40.0
Chebyshev2.mtx,None,SYMMETRIC,2053,2053,18447,0.004376710783335615,1996,1996,1996,583.1406732802081,2818586,1372.910862152947,2052,2053,8.985387238188018,0,56,16394,0.0034158838599487617,1480.3224549439844,2010,0,0.10904544594722407,10573,264196,514,20.570038910505836,0.03258726681741097,8845,66049,257,34.416342412451364,0.01032506000143287,6979,16641,129,54.10077519379845,0.00494771997734139,3641,4225,65,56.01538461538462,0.004256769479560492,1058,1089,33,32.06060606060606,0.003978500096621025,283,289,17,16.647058823529413
Ill_Stokes.mtx,None,SYMMETRIC,20896,20896,191368,0.00043827126655394234,20797,20797,20797,6392.59956732578,348479304,16676.842649310875,20880,12,9.15811638591118,0,65,170472,0.0003812942887981604,16692.20630742726,20880,0,0.06631496071723618,180359,27290176,48,34.525076569678404,0.016979795455965112,176099,6822544,87,67.41921898928024,0.004438758090374681,168410,1705636,152,128.9509954058193,0.0012896029569057724,144915,426409,262,221.9218989280245,0.0005404361263736263,86450,106929,287,264.3730886850153,0.00043590878078932636,26795,26896,164,163.3841463414634
Baumann.mtx,None,SYMMETRIC,112211,112211,760631,6.040920995076934e-05,112151,112151,112151,31895.116662350076,9342749472,83260.54907272906,112151,7,6.778577857785779,0,29,648420,4.4724098578082106e-05,83260.54907272906,112151,0,0.07030038093379057,676233,786970809,25,24.105550208533845,0.017969816663365484,661379,196756729,49,47.15042418193484,0.004562830506789234,651178,49196196,97,92.83974907328201,0.0011699925669891428,634879,12299049,191,181.0319361277445,0.0003168936180203121,586004,3076516,355,334.0957810718358,0.00010593587502160636,438239,769129,524,499.7023945267959
chem_master1.mtx,None,SYMMETRIC,40401,40401,201201,0.00012326673850863995,40349,40349,40349,10750.162782491141,1083383344,26815.755649612634,40383,5,4.980099502487562,0,27,160800,0.00016791044776119402,26815.755649612634,40383,0,0.0736352657004831,170775,102030201,17,16.906741906741907,0.019009001076289583,165383,25512601,33,32.74262522272817,0.004872786041775165,161292,6380676,65,63.85273159144893,0.0012744968220338984,154167,1595169,129,122.06413301662708,0.0003697169837171275,132862,399424,228,210.2246835443038,0.0001537732841554752,79860,99856,267,252.72151898734177
FEM_3D_thermal1.mtx,None,SYMMETRIC,17880,17880,430740,0.001347349218503671,17841,17841,17841,5703.390430422064,293049296,16389.781655480983,17861,27,24.090604026845636,0,587,412860,0.0014217894685849925,16389.781655480983,17861,0,0.06511021302530764,413472,19980900,105,92.4993288590604,0.016881109085026172,398689,4995225,207,178.38434004474274,0.004769699076436371,352764,1249924,361,315.5313059033989,0.0018348805501877871,229249,312481,437,410.1055456171735,0.0013490844491661322,77950,78400,280,278.39285714285717,0.0013413409797512754,19600,19600,140,140.0
Dubcova1.mtx,None,SYMMETRIC,16129,16129,253009,0.0009725704862780548,16114,16114,16114,5040.9143073961795,225404004,13975.076198152396,16114,25,15.686589373178746,0,237,236880,0.0010005065856129687,13975.076198152396,16114,0,0.0661045281819968,239213,16265089,97,59.313910240515746,0.01704089291641342,231987,4068289,173,115.01586514625681,0.004659825671992947,212093,1018081,281,210.201189296333,0.0016035663161746096,154081,255025,349,305.1108910891089,0.0009958851332627972,62025,64009,251,245.1581027667984,0.0009716506542286698,15893,16129,127,125.14173228346456
bips98_1450.mtx,None,SYMMETRIC,11305,11305,44678,0.00034958483963896784,11204,11121,11204,2878.2838981154036,61879187,5473.612295444494,11220,30,3.9520566121185317,0,22,33373,0.0006592155335151171,5510.145864661654,11220,0,0.07651180951337133,36496,7991929,47,12.909798372833393,0.020034258860668674,34845,1999396,64,24.642857142857142,0.0052546724926986425,33213,499849,102,46.97736916548798,0.0014703892216830115,29673,125316,136,83.82203389830508,0.0005311508981179393,20536,31329,139,116.0225988700565,0.00035149893154646817,7758,7921,89,87.1685393258427
bips98_1142.mtx,None,SYMMETRIC,9735,9735,40983,0.0004324459501916346,9639,9639,9639,2525.306273332845,47829733,4913.172367745249,9700,30,4.209861325115562,0,16,31248,0.0005120327700972862,4948.913507960966,9700,0,0.07565459136958384,33857,5924356,58,13.910024650780608,0.019781273168170025,32372,1481089,65,26.599835661462613,0.00521193657214481,30716,370881,89,50.4367816091954,0.001490094975147995,26859,93025,131,88.0622950819672,0.0005839966867667659,17133,23409,132,111.98039215686275,0.0004326191298155915,5782,5929,77,75.0909090909091
wb-cs-stanford.mtx,None,SYMMETRIC,9914,9914,36854,0.0003749616074883091,9871,9869,9871,3257.848591740381,32677650,4633.156103785623,9889,277,3.717369376639096,2861,252,26940,0.009354120267260579,3761.617037438958,9894,699,0.06385492903082723,36072,6145441,277,14.669377795851972,0.016403000911525096,35106,1537600,279,28.311290322580646,0.0043574349990919544,33038,384400,263,53.28709677419355,0.001289233213031953,27916,96100,233,90.0516129032258,0.0005178152966016344,17376,24025,153,112.10322580645162,0.00037383906405808544,6017,6084,78,77.14102564102564
bips98_606.mtx,None,SYMMETRIC,7135,7135,34738,0.000682365177729139,7028,7065,7065,1884.9799067303818,27503789,3854.7707077785562,7099,30,4.868675543097408,0,34,27603,0.0012317501720827445,3895.7177295024526,7099,0,0.07366487972042209,29473,3182656,48,16.5207399103139,0.019269428074410677,28168,795664,71,31.57847533632287,0.005155205246561811,26322,198916,107,59.01793721973094,0.001589384750983883,21344,49729,130,95.71300448430493,0.0007605557377141064,11151,12544,110,99.5625,0.0006760967021085778,3136,3136,56,56.0
xingo3012.mtx,None,SYMMETRIC,20944,20944,74386,0.00016957895214478596,20701,20776,20776,5067.731979135859,196918912,9402.163483575248,20860,34,3.551661573720397,0,7,53442,0.00013098312188915086,9517.278361344537,20860,0,0.07825097200949287,59413,27415696,42,11.347020626432391,0.020525575707272276,56626,6853924,57,21.629488158899925,0.005317807369923684,54641,1713481,84,41.74255156608098,0.001414710955149178,51348,429025,120,78.39389312977099,0.00042772190892979107,42459,107584,169,129.4481707317073,0.00019641622897739562,23115,26896,154,140.9451219512195
ex7.mtx,None,SYMMETRIC,1633,1633,54543,0.020453453702325243,1625,1625,1625,535.5665438278056,2489586,1524.5474586650337,1625,75,33.400489895897124,0,1356,52910,0.025628425628425627,1524.5474586650337,1625,0,0.0752707611119698,45289,167281,187,110.73105134474328,0.028734427155332278,29659,42025,175,144.6780487804878,0.020527853719048077,10379,10609,103,100.76699029126213,0.01997923797355589,2666,2704,52,51.26923076923077,0.019698464658838757,676,676,26,26.0,0.019698464658838757,169,169,13,13.0
ex6.mtx,None,SYMMETRIC,1651,1651,49533,0.01817190616629754,1633,1633,1633,537.3255809258474,2502364,1515.6656571774681,1645,62,30.001817080557238,0,1117,47882,0.02332818178020968,1515.6656571774681,1645,0,0.07447406721354856,41569,170569,173,100.65133171912834,0.027397540620906935,28249,42849,171,136.46859903381642,0.018406419449200913,10512,10816,104,101.07692307692308,0.01788907925758136,2704,2704,52,52.0,0.01788907925758136,676,676,26,26.0,0.01788907925758136,169,169,13,13.0
ex40.mtx,None,SYMMETRIC,7740,7740,458012,0.007645307106277,7734,7734,7734,2537.4233295197505,57311868,7404.6341085271315,7739,89,59.17467700258398,0,3529,450272,0.0078374848980172,7404.6341085271315,7739,0,0.06716553612531294,426197,3744225,330,220.25684754521964,0.020096481645811334,356104,937024,487,367.87603305785126,0.00898237461090471,199180,234256,448,411.5289256198347,0.007642108798352925,58528,58564,242,241.8512396694215,0.0076374111015299504,14641,14641,121,121.0,0.007512720769786348,3721,3721,61,61.0
ex4.mtx,None,SYMMETRIC,1601,1601,32299,0.012601040651903615,1585,1585,1585,506.9615777578253,2286832,1428.3772642098688,1591,37,20.174266083697688,0,461,30698,0.01501726496840185,1428.3772642098688,1591,0,0.07157197305442298,28205,160801,116,70.33665835411472,0.023734744626816535,21263,40401,141,105.7860696517413,0.01328503408971254,9497,10201,100,94.02970297029702,0.01250178049445105,2523,2601,51,49.470588235294116,0.012206653323335913,646,676,26,24.846153846153847,0.011664937939164201,169,169,13,13.0
ex37.mtx,None,SYMMETRIC,3565,3565,67591,0.005318262915323319,3530,3530,3530,1109.6274947848087,6291456,1764.7842917251053,3561,85,18.95960729312763,0,681,64026,0.01063630400149939,1764.7842917251053,3561,0,0.06846738249594814,61700,795664,233,69.17040358744394,0.01980477393766643,53326,198916,245,119.56502242152466,0.007679901793245877,34379,49729,203,154.1659192825112,0.00535856761954051,12318,12544,112,109.98214285714286,0.0052620245485889665,3136,3136,56,56.0,0.0052620245485889665,784,784,28,28.0
ex36.mtx,None,SYMMETRIC,3079,3079,53843,0.005679496966374589,3067,3067,3067,972.674330925097,8338919,2708.3205586229296,3078,37,17.48717115946736,0,312,50764,0.00614608777874084,2708.3205586229296,3078,0,0.06798633278112247,49498,592900,112,64.28311688311689,0.019429937758377792,43299,148225,156,112.46493506493506,0.007575702148543025,27763,37249,165,143.84974093264248,0.00564477237654321,9315,9409,97,96.03092783505154,0.005488627837943632,2395,2401,49,48.87755102040816,0.00525810546875,625,625,25,25.0
ex35.mtx,None,SYMMETRIC,19716,19716,228208,0.0005870745392032884,19678,19678,19678,6018.546913342214,315762786,16015.560255629945,19690,18,11.574761614932035,0,118,208492,0.0005659689580415555,16015.560255629945,19690,0,0.06708811341433013,212601,24295041,69,43.13268411442483,0.017185082726479704,207491,6076225,125,84.17484787018256,0.004540621418566153,196325,1520289,207,159.22546634225466,0.0013857087118456478,160827,380689,309,260.65964343598057,0.0006595892427991334,84469,95481,290,273.36245954692555,0.00058565828270193,23783,24025,155,153.43870967741935
ex33.mtx,None,SYMMETRIC,1733,1733,22189,0.0073882333668188445,1722,1722,1722,534.2568840416423,2512860,1450.00577034045,1726,18,12.803808424697056,0,159,20456,0.007772780602268283,1450.00577034045,1726,0,0.07047527695904056,19678,188356,63,45.34101382488479,0.020685109778652826,16761,47089,103,77.23963133640552,0.00899033100819417,9641,11881,99,88.44954128440367,0.0073082446247892075,2965,3025,55,53.90909090909091,0.007035371854707792,770,784,28,27.5,0.006909740214445153,196,196,14,14.0
ex32.mtx,None,SYMMETRIC,1159,1159,11343,0.008444249565057496,1135,1135,1135,339.723706250551,1068439,921.862812769629,1152,13,9.78688524590164,0,80,10184,0.007855459544383346,921.862812769629,1152,0,0.07152315375302663,9912,84100,46,34.179310344827584,0.02165885066601491,8183,21025,71,56.43448275862069,0.009791954419889502,4525,5329,67,61.986301369863014,0.008138977544085232,1361,1369,37,36.78378378378378,0.007671155427631579,361,361,19,19.0,0.0069232177734375,100,100,10,10.0
ex31.mtx,None,SYMMETRIC,3909,3909,115357,0.007549403050899391,3904,3904,3904,1260.1243964388811,13990626,3579.080583269378,3904,75,29.51061652596572,0,1049,111448,0.009412461416983705,3579.080583269378,3904,0,0.06783152225044689,106290,956484,213,108.68098159509202,0.020253875304799253,88993,239121,269,181.98977505112475,0.008962612750362989,50277,60025,228,205.21224489795918,0.0074897493725483676,15041,15129,123,122.28455284552845,0.007341848299824035,3836,3844,62,61.87096774193548,0.007326568698783819,961,961,31,31.0
Si5H12.mtx,None,SYMMETRIC,19896,19896,738598,0.0018658493809950868,19864,19864,19864,6438.292865672531,372530655,18723.89701447527,19883,351,37.122939284278246,0,2139,718702,0.0029761987583170773,18723.89701447527,19883,0,0.06483424999227534,712006,24740676,441,143.14555689585848,0.01711200633141315,674415,6185169,520,271.1761158021713,0.005076001403085909,568390,1547536,620,456.90514469453376,0.0022268133412830723,323910,386884,571,520.7556270096463,0.0018655456537285716,96659,96721,311,310.8006430868167,0.0018524179953951965,24336,24336,156,156.0
JapaneseVowelsSmall_10NN.mtx,None,SYMMETRIC,9961,9961,131144,0.0013217293857045388,9894,9894,9894,3331.4425059476607,84767062,8509.89478967975,9933,30,13.165746411002912,0,152,121183,0.001254301345898352,8509.89478967975,9933,0,0.06312720943307584,129841,6205081,83,52.12404656764352,0.01627413372725612,125913,1552516,134,101.05377207062601,0.004595852098397718,111466,388129,215,178.91813804173356,0.0017785567228641261,72008,97344,250,230.7948717948718,0.001323095091739328,24199,24336,156,155.12179487179486,0.001315646701388889,6084,6084,78,78.0
Si2.mtx,None,SYMMETRIC,769,769,17801,0.030101748339846558,760,760,760,243.80259535981125,536091,697.1274382314695,765,61,23.148244473342004,0,593,17032,0.034816815406294034,697.1274382314695,765,0,0.07970216347875922,13959,37249,104,72.32642487046633,0.03565448339956416,7801,9409,88,80.42268041237114,0.029677830239009818,2343,2401,49,47.816326530612244,0.028544809626436782,609,625,25,24.36,0.026023636321107785,167,169,13,12.846153846153847,0.022173200334821428,49,49,7,7.0
indianpines_10NN.mtx,None,SYMMETRIC,9144,9144,124656,0.0014908733521170746,9108,9108,9108,3038.877486843794,71672105,7838.156714785652,9134,63,13.63254593175853,0,155,115512,0.0013418519288039337,7838.156714785652,9134,0,0.06316019877911361,123353,5225796,94,53.96019247594051,0.016404315528829146,118734,1306449,145,103.87926509186352,0.0046901638396856125,103821,327184,239,181.50524475524475,0.001908241762548202,63794,81796,243,223.05594405594405,0.0014914772727272728,20405,20449,143,142.69230769230768,0.0014676694516782408,5184,5184,72,72.0
aft02.mtx,None,SYMMETRIC,8184,8184,127762,0.001907525973957721,8163,8163,8163,2554.499929556519,58433101,7139.919477028348,8176,82,15.61119257086999,0,272,119578,0.002274665908444697,7139.919477028348,8176,0,0.06668051473044291,119752,4186116,140,58.52981427174976,0.017562231127220263,113669,1046529,192,111.11339198435972,0.00519994907581062,95976,262144,245,187.453125,0.0022745392883837096,54854,65536,229,214.2734375,0.0019042670653998779,16380,16384,128,127.96875,0.0019038021564483643,4096,4096,64,64.0
Si10H16.mtx,None,SYMMETRIC,17077,17077,875923,0.003003604687048846,17063,17063,17063,5606.251003798279,273870360,16037.381273057328,17073,393,51.29255724073315,0,7643,858846,0.008899150720851002,16037.381273057328,17073,0,0.06569433011092818,833332,18232900,752,195.15971896955503,0.01794055974879042,762869,4558225,915,357.3156908665105,0.005889010892669661,581010,1140624,831,544.0168539325842,0.003208335413806748,266616,285156,528,499.2808988764045,0.0029999072549887775,71285,71289,267,266.98501872659176,0.0029773945849837797,17956,17956,134,134.0
har_10NN.mtx,None,SYMMETRIC,10299,10299,151736,0.001430535089002718,10283,10283,10283,3422.783940528286,91227391,8857.888241576851,10287,92,14.733080881638994,0,289,141437,0.002043312570260964,8857.888241576851,10287,0,0.06320352956073763,150047,6630625,134,58.270679611650486,0.016376160413328174,144776,1658944,195,112.40372670807453,0.0046756549417435135,126767,414736,266,196.84316770186336,0.0018660783998891786,79407,103684,277,246.6055900621118,0.001434570804128103,25823,25921,161,160.3913043478261,0.0014115577608215212,6561,6561,81,81.0
aft01.mtx,None,SYMMETRIC,8205,8205,125567,0.001865169682581592,8177,8177,8177,2565.444870069365,58631032,7145.768677635588,8177,21,15.303717245581963,0,226,117362,0.0019256658884477089,7145.768677635588,8177,0,0.06659372666485643,117848,4210704,81,57.4307992202729,0.01752554153640018,111950,1052676,141,109.1130604288499,0.005163932134021161,94985,263169,216,185.15594541910332,0.0022347692485557035,54871,66049,233,213.5058365758755,0.0018499792323562248,16571,16641,129,128.45736434108528,0.00181826843768535,4215,4225,65,64.84615384615384
Na5.mtx,None,SYMMETRIC,5832,5832,305630,0.008985886956407202,5821,5821,5821,1910.1106043254915,31820955,5456.268004115226,5827,204,52.405692729766805,0,4537,299798,0.015133523238980914,5456.268004115226,5827,0,0.0693171838938644,275572,2125764,525,189.00685871056243,0.02184799292697768,218577,531441,534,299.8312757201646,0.01035632845097546,115279,133225,357,315.83287671232875,0.008952481984312666,33339,33489,183,182.18032786885246,0.008834560646311863,8446,8464,92,91.80434782608695,0.008815772592007325,2116,2116,46,46.0
